side,entry_type,entry_idx,entry_time,entry_price,stop_level,tp_level,close_idx,close_time,close_price,stop_hit,tp_hit,be_active,zone_label,zone_start,zone_end,zone_low,zone_high,bos_time
short,P,8165,1613034000,1.21284,1.21301,1.21233,8166,1613034300,1.21301,True,False,False,Supply,1612991100,1613042100,1.21294,1.21318,1612995300
short,P,8222,1613051100,1.21288,1.21299,1.2123849999999998,8223,1613051400,1.21299,True,False,False,Supply,1613044500,1613051400,1.21294,1.21318,1613048100
short,P,8565,1613154000,1.21223,1.21282,1.2110499999999997,8571,1613155800,1.21282,True,False,False,Supply,1613116800,1613156400,1.21275,1.21317,1613123400
short,P,8565,1613154000,1.21223,1.21282,1.2110499999999997,8571,1613155800,1.21282,True,False,False,Supply,1613100900,1613156700,1.2128,1.21297,1613119500
short,P,8633,1613347500,1.21203,1.21244,1.2110049999999999,8644,1613350800,1.21231,False,False,False,Supply,1613160300,1613350800,1.21231,1.21262,1613165400
short,P,8442,1613117100,1.21277,1.21317,1.2117699999999996,8464,1613123700,1.2117699999999996,False,True,True,Supply,1613097600,1613357100,1.21307,1.21327,1613100600
short,P,8758,1613385000,1.21386,1.21439,1.2125349999999995,8766,1613387400,1.21392,False,False,False,Supply,1613377500,1613387400,1.21388,1.21401,1613381700
long,P,8783,1613392500,1.21342,1.21311,1.21435,8786,1613393400,1.21322,False,False,False,Demand,1613372100,1613393400,1.21314,1.21322,1613383800
short,P,8940,1613439600,1.21295,1.21307,1.2124099999999993,8941,1613439900,1.21307,True,False,False,Supply,1613431800,1613439900,1.21302,1.21315,1613435700
short,P,8861,1613415900,1.21366,1.2138,1.2130299999999998,8872,1613419200,1.2130299999999998,False,True,True,Supply,1613396400,1613442900,1.2138,1.21406,1613401200
long,P,8828,1613406000,1.21239,1.21208,1.2133200000000002,8852,1613413200,1.2133200000000002,False,True,True,Demand,1613358600,1613445000,1.21174,1.21218,1613361900
short,P,8797,1613396700,1.21366,1.21406,1.21266,8802,1613398200,1.21266,False,True,True,Supply,1613389500,1613446200,1.21399,1.21448,1613391300
long,P,9008,1613460000,1.21384,1.21367,1.21435,9009,1613460300,1.21367,True,False,False,Demand,1613444400,1613460300,1.21347,1.21373,1613447100
short,P,9046,1613471400,1.21421,1.21447,1.2134300000000002,9047,1613471700,1.21447,True,False,False,Supply,1613455800,1613542200,1.21438,1.21449,1613466900
long,P,9547,1613621700,1.20409,1.20385,1.2048100000000002,9560,1613625600,1.20385,True,False,False,Demand,1613599500,1613625600,1.20374,1.20387,1613607900
short,P,9599,1613637300,1.20453,1.20472,1.2039600000000004,9607,1613639700,1.2039600000000004,False,True,False,Supply,1613619000,1613641500,1.2047,1.20489,1613620200
long,P,9787,1613693700,1.20905,1.20856,1.2102749999999998,9829,1613706300,1.20865,False,False,False,Demand,1613685600,1613706300,1.20849,1.2087,1613690100
short,P,9866,1613717400,1.20905,1.2092,1.2085999999999997,9868,1613718000,1.2092,True,False,False,Supply,1613705100,1613718300,1.20911,1.20932,1613711700
short,P,10074,1613952900,1.21221,1.21253,1.2112499999999997,10084,1613955900,1.21229,False,False,False,Supply,1613764800,1613955900,1.21222,1.21277,1613775300
long,P,9893,1613725500,1.20945,1.20909,1.2103499999999996,9896,1613726400,1.2103499999999996,False,True,False,Demand,1613718900,1613978400,1.20912,1.20929,1613722200
long,P,10130,1613969700,1.21179,1.21124,1.2131649999999996,10181,1613985000,1.21124,True,False,False,Demand,1613770500,1613985300,1.21115,1.2113,1613778900
long,P,10090,1613957700,1.21193,1.21147,1.2130799999999997,10102,1613961300,1.2130799999999997,False,True,True,Demand,1613776500,1613995500,1.21142,1.21149,1613955600
short,P,10469,1614071400,1.21705,1.21741,1.2161499999999996,10471,1614072000,1.21741,True,False,False,Supply,1614055200,1614073500,1.21738,1.21752,1614060000
long,P,10487,1614076800,1.21577,1.21547,1.21667,10490,1614077700,1.21547,True,False,False,Demand,1614038700,1614079800,1.21538,1.21568,1614043500
short,P,10613,1614114600,1.21532,1.21561,1.2144499999999996,10615,1614115200,1.2156,False,False,False,Supply,1614105300,1614115200,1.21557,1.21584,1614108900
long,P,10706,1614142500,1.21541,1.21512,1.2162800000000005,10719,1614146400,1.21512,True,False,False,Demand,1614132300,1614146400,1.21491,1.21524,1614138600
short,P,10866,1614190500,1.21272,1.21308,1.2118200000000003,10868,1614191100,1.21308,True,False,False,Supply,1614186000,1614192300,1.21308,1.21349,1614189600
short,P,10923,1614207600,1.21648,1.21689,1.215455,10926,1614208500,1.21689,True,False,False,Supply,1614176700,1614208500,1.21683,1.21723,1614178200
long,P,11116,1614265500,1.22301,1.22249,1.2243099999999996,11121,1614267000,1.22249,True,False,False,Demand,1614255300,1614267000,1.22209,1.22249,1614262800
long,P,11147,1614274800,1.22208,1.22179,1.2229500000000004,11148,1614275100,1.22183,False,False,False,Demand,1614269700,1614275100,1.22135,1.22186,1614271200
long,P,10973,1614222600,1.21607,1.21567,1.2170699999999999,10984,1614225900,1.21567,True,False,False,Demand,1614205200,1614291600,1.21546,1.2157,1614208500
long,P,11049,1614245400,1.21728,1.21687,1.218305,11051,1614246000,1.21687,True,False,False,Demand,1614233100,1614294600,1.21687,1.217,1614236100
short,P,11235,1614301200,1.2179,1.21828,1.2169499999999998,11242,1614303300,1.2169499999999998,False,True,False,Supply,1614290100,1614376500,1.21825,1.2188,1614294000
short,P,11703,1614614700,1.20518,1.20691,1.20172,11857,1614660900,1.20172,False,True,False,Supply,1614593700,1614680100,1.20668,1.20724,1614597300
short,P,11951,1614689100,1.20215,1.20249,1.20113,11953,1614689700,1.20249,True,False,False,Supply,1614675000,1614690300,1.20245,1.20265,1614676800
short,P,11966,1614693600,1.20285,1.2037,1.20115,11977,1614696900,1.2035,False,False,False,Supply,1614659700,1614696900,1.20336,1.20359,1614666300
long,P,12362,1614812400,1.20646,1.20615,1.2073900000000002,12368,1614814200,1.2063,False,False,False,Demand,1614793500,1614814200,1.20566,1.20636,1614795900
short,P,12463,1614842700,1.20558,1.20581,1.2048900000000002,12465,1614843300,1.20581,True,False,False,Supply,1614830400,1614843600,1.2058,1.20622,1614836700
short,P,12529,1614862500,1.20439,1.20466,1.20358,12530,1614862800,1.20466,True,False,False,Supply,1614854100,1614881400,1.20456,1.20492,1614856500
short,P,12423,1614830700,1.206,1.20622,1.2053399999999996,12424,1614831000,1.20622,True,False,False,Supply,1614819600,1614906000,1.20618,1.20662,1614827100
long,P,12741,1614926100,1.19572,1.1956,1.1962599999999994,12742,1614926400,1.1956,True,False,False,Demand,1614918600,1614926400,1.19537,1.1956,1614922200
short,P,12968,1615167300,1.19271,1.1932,1.1914849999999997,12983,1615171800,1.1932,True,False,False,Supply,1614961200,1615220700,1.19319,1.19454,1614963000
long,P,13274,1615259100,1.1847,1.18421,1.1859250000000003,13277,1615260000,1.18455,False,False,False,Demand,1615247400,1615260000,1.18444,1.18462,1615253400
long,P,13418,1615302300,1.18918,1.18868,1.1904299999999997,13421,1615303200,1.18868,True,False,False,Demand,1615286700,1615303200,1.1883,1.18886,1615287600
short,P,13479,1615320600,1.18891,1.18956,1.1876099999999998,13489,1615323600,1.1895,False,False,False,Supply,1615311900,1615323600,1.18947,1.1899,1615315800
long,P,13347,1615281000,1.18569,1.18512,1.1868299999999998,13350,1615281900,1.1868299999999998,False,True,False,Demand,1615264800,1615351200,1.18462,1.18522,1615269300
short,P,13633,1615366800,1.18758,1.18789,1.1866500000000006,13634,1615367100,1.18789,True,False,False,Supply,1615359300,1615367400,1.18783,1.18799,1615362600
short,P,13644,1615370100,1.1883,1.18862,1.1873399999999996,13649,1615371600,1.1873399999999996,False,True,True,Supply,1615348200,1615373100,1.18854,1.18884,1615351500
long,P,13687,1615383000,1.1892,1.18887,1.1901899999999999,13689,1615383600,1.18887,True,False,False,Demand,1615373100,1615383600,1.18862,1.189,1615377300
long,P,13823,1615423800,1.19247,1.19214,1.1934599999999997,13842,1615429500,1.19221,False,False,False,Demand,1615415100,1615429500,1.19195,1.19225,1615418400
long,P,14002,1615477500,1.19504,1.19434,1.1964400000000004,14007,1615479000,1.1964400000000004,False,True,False,Demand,1615457700,1615480800,1.194,1.19439,1615475700
long,P,14023,1615483800,1.19328,1.1928,1.1944799999999995,14025,1615484400,1.1944799999999995,False,True,False,Demand,1615453800,1615540200,1.19243,1.19291,1615457400
short,P,14321,1615573200,1.19398,1.19431,1.1929900000000002,14322,1615573500,1.19431,True,False,False,Supply,1615544400,1615573500,1.19423,1.19478,1615547700
short,P,14432,1615779300,1.19632,1.19674,1.1952700000000003,14442,1615782300,1.1952700000000003,False,True,True,Supply,1615534200,1615793400,1.19644,1.19655,1615577400
long,P,14532,1615809300,1.19298,1.19226,1.1944199999999996,14534,1615809900,1.19226,True,False,False,Demand,1615801800,1615809900,1.19179,1.19232,1615804200
long,P,14312,1615570500,1.19238,1.19114,1.1948599999999998,14326,1615574700,1.1948599999999998,False,True,False,Demand,1615551600,1615810800,1.19102,1.19124,1615556100
long,P,14575,1615822200,1.19237,1.19161,1.1938899999999997,14588,1615826100,1.19161,True,False,False,Demand,1615570200,1615826100,1.19114,1.19173,1615796700
short,P,14808,1615892100,1.19238,1.19288,1.1911300000000002,14811,1615893000,1.19288,True,False,False,Supply,1615884600,1615893000,1.1928,1.19319,1615888800
long,P,14858,1615907100,1.19267,1.19204,1.1939299999999997,14862,1615908300,1.19204,True,False,False,Demand,1615888800,1615908300,1.19137,1.19218,1615891800
long,P,14958,1615937100,1.19013,1.18971,1.1911799999999997,15005,1615951200,1.18971,True,False,False,Demand,1615920900,1615951500,1.18927,1.18973,1615923000
long,P,15059,1615967400,1.19,1.18993,1.190315,15060,1615967700,1.18993,True,False,False,Demand,1615956900,1615967700,1.18978,1.18995,1615963500
short,P,14992,1615947300,1.1904,1.1906,1.1897999999999993,14997,1615948800,1.1906,True,False,False,Supply,1615931400,1615970100,1.19054,1.19071,1615935900
long,P,15182,1616004300,1.19022,1.18989,1.1912100000000005,15184,1616004900,1.18989,True,False,False,Demand,1615991700,1616004900,1.18966,1.19005,1615995600
short,P,15346,1616053500,1.19648,1.19686,1.1955299999999998,15353,1616055600,1.19686,True,False,False,Supply,1616044800,1616055600,1.19684,1.19726,1616048100
short,P,15465,1616089200,1.19217,1.19261,1.1910699999999999,15468,1616090100,1.19261,True,False,False,Supply,1616079300,1616090700,1.19257,1.19312,1616085000
short,P,15607,1616131800,1.19137,1.19154,1.19086,15610,1616132700,1.19154,True,False,False,Supply,1616121000,1616134800,1.19151,1.19171,1616124300
short,P,15658,1616147100,1.19305,1.19347,1.1919999999999997,15661,1616148000,1.19347,True,False,False,Supply,1616091600,1616148000,1.19338,1.19389,1616097900
long,P,15680,1616153700,1.19087,1.19062,1.1916200000000003,15681,1616154000,1.19062,True,False,False,Demand,1616127600,1616154000,1.19019,1.19062,1616130900
short,P,15747,1616173800,1.18868,1.18896,1.1878399999999998,15748,1616174100,1.18889,False,False,False,Supply,1616167200,1616174100,1.18887,1.18959,1616169900
long,P,15917,1616401200,1.18904,1.18872,1.1900000000000004,15920,1616402100,1.18872,True,False,False,Demand,1616388000,1616402700,1.18867,1.18883,1616393700
long,P,16229,1616494800,1.19054,1.18974,1.1921399999999998,16230,1616495100,1.18986,False,False,False,Demand,1616414100,1616495100,1.18933,1.18987,1616417400
short,P,16252,1616501700,1.18927,1.18999,1.18783,16267,1616506200,1.18783,False,True,False,Supply,1616494800,1616581200,1.18994,1.19079,1616498400
long,P,16622,1616612700,1.18259,1.18199,1.18379,16645,1616619600,1.18207,False,False,False,Demand,1616603700,1616619600,1.18183,1.18207,1616607900
short,P,16743,1616649000,1.18246,1.18264,1.1819200000000005,16744,1616649300,1.18264,True,False,False,Supply,1616617500,1616649300,1.18256,1.18289,1616619600
long,P,16793,1616664000,1.18142,1.18093,1.1826449999999995,16799,1616665800,1.18093,True,False,False,Demand,1616644500,1616665800,1.18085,1.18111,1616648400
short,P,16607,1616608200,1.18293,1.18389,1.18101,16663,1616625000,1.18101,False,True,False,Supply,1616585400,1616671800,1.18377,1.18448,1616587500
short,P,17069,1616746800,1.17835,1.17867,1.1773899999999997,17081,1616750400,1.17835,True,False,True,Supply,1616693400,1616751900,1.17853,1.17914,1616696100
long,P,17117,1616761200,1.17903,1.17882,1.1796600000000002,17118,1616761500,1.17882,True,False,False,Demand,1616757000,1616761800,1.17842,1.17882,1616758800
short,P,16866,1616685900,1.18095,1.18126,1.1800199999999998,16869,1616686800,1.18126,True,False,False,Supply,1616678400,1616764800,1.18114,1.18148,1616682000
long,P,17091,1616753400,1.17784,1.17755,1.1787099999999997,17096,1616754900,1.17755,True,False,False,Demand,1616741700,1616765700,1.17746,1.17755,1616750700
long,P,17243,1616799000,1.17928,1.17917,1.1797750000000002,17245,1616976300,1.17917,True,False,False,Demand,1616792400,1616976300,1.17886,1.17918,1616794200
short,P,17364,1617012000,1.17807,1.17842,1.1771949999999998,17365,1617012300,1.17842,True,False,False,Supply,1617002400,1617012900,1.17834,1.17845,1617007200
short,P,17544,1617066000,1.17663,1.17709,1.1754800000000003,17546,1617066600,1.17694,False,False,False,Supply,1617056100,1617066600,1.17688,1.17712,1617059100
short,P,17544,1617066000,1.17663,1.17709,1.1754800000000003,17547,1617066900,1.17709,True,False,False,Supply,1617052500,1617066900,1.17702,1.17728,1617057000
short,P,17714,1617117000,1.17397,1.17411,1.1733399999999998,17715,1617117300,1.17411,True,False,False,Supply,1617110700,1617117300,1.17408,1.17435,1617112500
long,P,17820,1617148800,1.17177,1.17151,1.1725499999999998,17821,1617149100,1.17151,True,False,False,Demand,1617140700,1617149100,1.17154,1.17162,1617147900
long,P,18206,1617264600,1.17164,1.17137,1.17245,18217,1617267900,1.17137,True,False,False,Demand,1617182700,1617269100,1.17101,1.17143,1617184800
short,P,18222,1617269400,1.17216,1.17257,1.1711350000000005,18224,1617270000,1.17237,False,False,False,Supply,1617262200,1617270000,1.17235,1.17248,1617267600
short,P,18229,1617271500,1.17241,1.17336,1.17051,18231,1617272100,1.17336,True,False,False,Supply,1617226200,1617277200,1.17332,1.17361,1617230100
short,P,18270,1617283800,1.1745,1.17503,1.1731750000000003,18271,1617284100,1.17465,False,False,False,Supply,1617221400,1617284100,1.17464,1.17551,1617273600
long,P,18441,1617335100,1.17719,1.177,1.1777599999999997,18444,1617336000,1.177,True,False,False,Demand,1617316800,1617338400,1.17705,1.17714,1617321000
long,P,18315,1617297300,1.1746,1.17387,1.1760600000000003,18323,1617299700,1.1760600000000003,False,True,False,Demand,1617288600,1617375000,1.17359,1.17395,1617293100
long,P,18368,1617313200,1.17686,1.17665,1.1774900000000001,18383,1617317700,1.1774900000000001,False,True,True,Demand,1617301200,1617379500,1.17621,1.17665,1617304800
long,P,18591,1617380100,1.17548,1.17488,1.1766800000000004,18597,1617381900,1.1766800000000004,False,True,False,Demand,1617298500,1617384900,1.17417,1.175,1617300900
short,P,18665,1617402300,1.17632,1.1764,1.1759600000000008,18666,1617402600,1.1764,True,False,False,Supply,1617382500,1617402600,1.17639,1.17687,1617387600
short,P,18585,1617378300,1.17686,1.1786,1.1733799999999999,18834,1617626100,1.1743,False,False,False,Supply,1617366600,1617626100,1.17825,1.17851,1617373800
short,P,18858,1617633300,1.17567,1.17589,1.1750099999999997,18863,1617634800,1.17589,True,False,False,Supply,1617610800,1617636600,1.17588,1.17606,1617616800
short,P,19157,1617723000,1.18154,1.18186,1.1805800000000004,19158,1617723300,1.18186,True,False,False,Supply,1617711300,1617723300,1.18164,1.18219,1617715500
long,P,19302,1617766500,1.18702,1.18684,1.1875600000000002,19309,1617768600,1.1875600000000002,False,True,True,Demand,1617749400,1617773100,1.18667,1.1869,1617757200
long,P,19493,1617823800,1.18848,1.18823,1.1892300000000002,19499,1617825600,1.18823,True,False,False,Demand,1617810000,1617825600,1.18774,1.18829,1617814200
short,P,19583,1617850800,1.18715,1.18735,1.18655,19584,1617851100,1.18735,True,False,False,Supply,1617837300,1617851400,1.18732,1.18747,1617847800
long,P,19596,1617854700,1.1865,1.1864,1.186950000000001,19598,1617855300,1.1864,True,False,False,Demand,1617834900,1617855300,1.18612,1.18643,1617841500
long,P,19899,1617945600,1.19055,1.19045,1.1909999999999998,19901,1617946200,1.19048,False,False,False,Demand,1617908400,1617946200,1.19032,1.19052,1617909900
short,P,20042,1617988500,1.18872,1.18909,1.187795,20044,1617989100,1.18909,True,False,False,Supply,1617980700,1617989400,1.18906,1.18942,1617982800
short,P,19919,1617951600,1.1906,1.19077,1.19009,19933,1617955800,1.19009,False,True,False,Supply,1617943800,1617999600,1.19074,1.1911,1617948000
long,P,20123,1618185900,1.19012,1.18864,1.1930800000000004,20181,1618203300,1.18864,True,False,False,Demand,1617992400,1618214700,1.18831,1.18864,1617994800
short,P,20273,1618230900,1.19019,1.19049,1.1892900000000002,20274,1618231200,1.19049,True,False,False,Supply,1618010400,1618233000,1.19038,1.19048,1618196400
short,P,20275,1618231500,1.19072,1.19091,1.1901500000000003,20278,1618232400,1.1901500000000003,False,True,True,Supply,1618001100,1618234800,1.19081,1.19105,1618011600
long,P,20322,1618245600,1.19129,1.19061,1.19265,20324,1618246200,1.19061,True,False,False,Demand,1618240500,1618246200,1.19028,1.19075,1618242000
long,P,20449,1618283700,1.19056,1.19033,1.19125,20451,1618284300,1.19033,True,False,False,Demand,1618266600,1618284300,1.19011,1.19035,1618268400
long,P,20831,1618398300,1.19618,1.19548,1.1975799999999999,20850,1618404000,1.19548,True,False,False,Demand,1618389900,1618407600,1.19599,1.19614,1618391400
short,P,21407,1618571100,1.19834,1.19887,1.1970149999999995,21410,1618572000,1.19858,False,False,False,Supply,1618489200,1618572000,1.19856,1.19933,1618507500
short,P,21435,1618579500,1.19805,1.19841,1.1971500000000002,21437,1618580100,1.19841,True,False,False,Supply,1618572300,1618580100,1.19837,1.19872,1618576200
long,P,21450,1618584000,1.19858,1.1979,1.19994,21461,1618587300,1.1979,True,False,False,Demand,1618577700,1618587300,1.19751,1.19792,1618580100
long,P,21562,1618790700,1.19732,1.19709,1.1980099999999998,21575,1618794600,1.19709,True,False,False,Demand,1618569900,1618794600,1.19682,1.19722,1618578600
short,P,21608,1618804500,1.19625,1.1975,1.19375,21678,1618825500,1.1975,True,False,False,Supply,1618793700,1618825500,1.19747,1.19771,1618799400
short,P,21968,1618912500,1.20662,1.20716,1.20527,21969,1618912800,1.20716,True,False,False,Supply,1618899600,1618912800,1.20689,1.20717,1618902300
long,P,22004,1618923300,1.20579,1.20524,1.2071649999999994,22010,1618925100,1.20524,True,False,False,Demand,1618910700,1618925100,1.20491,1.2053,1618918800
long,P,22017,1618927200,1.20499,1.20444,1.20609,22034,1618932300,1.20457,False,False,False,Demand,1618896900,1618932300,1.20436,1.20468,1618911600
short,P,22052,1618937700,1.20455,1.20497,1.2034999999999998,22057,1618939200,1.20497,True,False,False,Supply,1618932000,1618939200,1.20486,1.20516,1618933500
long,P,22039,1618933800,1.2036,1.20263,1.2055399999999998,22061,1618940400,1.2055399999999998,False,True,False,Demand,1618860900,1618947300,1.20292,1.20314,1618869600
short,P,22327,1619020200,1.20085,1.20131,1.1996999999999995,22329,1619020800,1.20131,True,False,False,Supply,1619007300,1619026200,1.20131,1.20161,1619011500
short,P,22249,1618996800,1.20299,1.20354,1.20189,22258,1618999500,1.20189,False,True,False,Supply,1618981800,1619030100,1.2035,1.2038,1618983900
long,P,22366,1619031900,1.20323,1.20302,1.2038600000000002,22368,1619032500,1.20302,True,False,False,Demand,1619028000,1619032500,1.20256,1.20309,1619030400
long,P,22510,1619075100,1.2037,1.20354,1.2041799999999998,22511,1619075400,1.20354,True,False,False,Demand,1619061900,1619075400,1.20325,1.20355,1619066100
long,P,22427,1619050200,1.20334,1.20313,1.2039700000000002,22462,1619060700,1.2039700000000002,False,True,True,Demand,1619042400,1619082900,1.20279,1.20313,1619046900
short,P,22699,1619131800,1.20156,1.20175,1.2009899999999996,22702,1619132700,1.20156,True,False,True,Supply,1619117400,1619135700,1.20164,1.20198,1619121000
short,P,22801,1619162400,1.20232,1.20246,1.20169,22806,1619163900,1.20246,True,False,False,Supply,1619154000,1619163900,1.20242,1.20264,1619160600
short,P,22810,1619165100,1.20276,1.2028,1.2025799999999998,22812,1619165700,1.2028,True,False,False,Supply,1619109900,1619166000,1.20279,1.20337,1619115600
long,P,23110,1619428200,1.21123,1.21046,1.21277,23115,1619429700,1.21046,True,False,False,Demand,1619409300,1619429700,1.21014,1.21049,1619416200
long,P,23121,1619431500,1.21015,1.20913,1.21219,23126,1619433000,1.2095,False,False,False,Demand,1619407500,1619433000,1.2094,1.2096,1619409600
long,P,23185,1619450700,1.20829,1.20787,1.2093400000000003,23187,1619451300,1.20787,True,False,False,Demand,1619209500,1619453400,1.20784,1.20795,1619406600
long,P,23204,1619456400,1.20683,1.20613,1.2082300000000004,23214,1619459400,1.2082300000000004,False,True,False,Demand,1619202900,1619462400,1.2059,1.20624,1619204700
short,P,23241,1619467500,1.20882,1.20897,1.2083699999999997,23249,1619469900,1.2083699999999997,False,True,True,Supply,1619447700,1619472600,1.20896,1.20925,1619450700
long,P,23276,1619478000,1.20894,1.2085,1.2100399999999998,23288,1619481600,1.2085,True,False,False,Demand,1619470500,1619487600,1.20832,1.20852,1619474100
long,P,23289,1619481900,1.20854,1.20827,1.20935,23311,1619488500,1.20827,True,False,False,Demand,1619465100,1619488500,1.20811,1.20837,1619471400
short,P,23456,1619532000,1.20802,1.20852,1.2067700000000001,23463,1619534100,1.20852,True,False,False,Supply,1619493300,1619534100,1.20825,1.20843,1619496600
short,P,23456,1619532000,1.20802,1.20852,1.2067700000000001,23463,1619534100,1.20852,True,False,False,Supply,1619487900,1619537100,1.20842,1.2085,1619494200
long,P,23502,1619545800,1.20814,1.20757,1.20928,23510,1619548200,1.2076,False,False,False,Demand,1619541600,1619548200,1.20733,1.20772,1619543700
long,P,23682,1619599800,1.20727,1.20713,1.2079000000000002,23684,1619600400,1.20713,True,False,False,Demand,1619553600,1619600700,1.20699,1.20715,1619556600
long,P,23693,1619603100,1.20637,1.20608,1.2072399999999996,23696,1619604000,1.20608,True,False,False,Demand,1619525700,1619604000,1.20568,1.20616,1619552700
long,P,23733,1619615100,1.2069,1.20646,1.2080000000000002,23750,1619620200,1.20646,True,False,False,Demand,1619606100,1619623800,1.20608,1.20647,1619610000
short,P,23711,1619608500,1.20765,1.20797,1.2066899999999996,23731,1619614500,1.2066899999999996,False,True,True,Supply,1619589000,1619641800,1.20796,1.20811,1619601900
long,P,23936,1619676000,1.21377,1.21358,1.2143399999999998,23937,1619676300,1.21358,True,False,False,Demand,1619667300,1619676600,1.21353,1.21361,1619669700
long,P,23976,1619688000,1.213,1.21262,1.21395,23977,1619688300,1.2127,False,False,False,Demand,1619681100,1619688300,1.21268,1.21279,1619686200
short,P,24190,1619752200,1.21214,1.21262,1.21094,24194,1619753400,1.21258,False,False,False,Supply,1619738100,1619753400,1.21254,1.21272,1619745300
short,P,24053,1619711100,1.21298,1.21358,1.2117799999999996,24057,1619712300,1.2117799999999996,False,True,False,Supply,1619686200,1619772600,1.21342,1.21367,1619688600
long,P,24154,1619741400,1.21208,1.21118,1.2138800000000003,24263,1619774100,1.21139,False,False,False,Demand,1619731200,1619774100,1.2113,1.21147,1619736300
short,P,24263,1619774100,1.21139,1.21199,1.21019,24282,1619779800,1.21019,False,True,False,Supply,1619762700,1620022200,1.21199,1.21217,1619769900
long,P,24814,1620112500,1.20387,1.20371,1.2043499999999998,24819,1620114000,1.20387,True,False,True,Demand,1620040800,1620115800,1.20318,1.20371,1620046800
short,P,24904,1620139500,1.20126,1.20217,1.19944,24907,1620140400,1.20181,False,False,False,Supply,1620128400,1620140400,1.20179,1.20218,1620133200
short,P,25059,1620186000,1.20198,1.20206,1.2016200000000006,25063,1620187200,1.20206,True,False,False,Supply,1620163800,1620190200,1.20205,1.20233,1620165600
long,P,25119,1620204000,1.20164,1.20159,1.2018650000000006,25120,1620204300,1.20159,True,False,False,Demand,1620184200,1620204300,1.20142,1.20159,1620190200
short,P,25176,1620221100,1.20103,1.2013,1.20022,25177,1620221400,1.2013,True,False,False,Supply,1620205200,1620224400,1.2012,1.20143,1620208200
short,P,25228,1620236700,1.20043,1.20078,1.1993800000000006,25229,1620237000,1.20078,True,False,False,Supply,1620227400,1620237000,1.20074,1.20117,1620233400
short,P,25266,1620248100,1.2,1.2001,1.19955,25267,1620248400,1.2001,True,False,False,Supply,1620240900,1620251400,1.20008,1.20035,1620244800
long,P,25521,1620324600,1.20561,1.20529,1.2065700000000004,25522,1620324900,1.20536,False,False,False,Demand,1620318600,1620324900,1.20521,1.2054,1620323100
long,P,25375,1620280800,1.19981,1.19931,1.20106,25412,1620291900,1.20106,False,True,True,Demand,1620245700,1620332100,1.19922,1.19946,1620251400
short,P,25574,1620340500,1.20617,1.20622,1.2059449999999994,25575,1620340800,1.20622,True,False,False,Supply,1620323400,1620340800,1.2062,1.20666,1620326700
long,P,25879,1620605100,1.21673,1.216,1.2181900000000003,25919,1620617100,1.21615,False,False,False,Demand,1620423600,1620617100,1.21578,1.21616,1620426900
short,P,25997,1620640500,1.216,1.21632,1.2150399999999997,26000,1620641400,1.216,True,False,True,Supply,1620615900,1620646800,1.2163,1.21692,1620620700
short,P,26062,1620660000,1.2167,1.21713,1.2156249999999995,26066,1620661200,1.21713,True,False,False,Supply,1620647400,1620661200,1.21707,1.21754,1620655500
long,P,25975,1620633900,1.21566,1.21517,1.2168849999999996,25986,1620637200,1.21517,True,False,False,Demand,1620626700,1620681900,1.21508,1.21519,1620632700
short,P,26295,1620729900,1.21425,1.21449,1.21353,26298,1620730800,1.21425,True,False,True,Supply,1620722400,1620731100,1.21437,1.21473,1620725700
short,P,26311,1620734700,1.21629,1.21692,1.2150300000000003,26312,1620735000,1.21652,False,False,False,Supply,1620674700,1620735000,1.21648,1.21687,1620681600
short,P,26329,1620740100,1.21576,1.21692,1.2134399999999999,26334,1620741600,1.21601,False,False,False,Supply,1620676500,1620741600,1.21589,1.21603,1620682200
long,P,26446,1620775200,1.2147,1.2145,1.2152999999999998,26474,1620783600,1.21452,False,False,False,Demand,1620732600,1620783600,1.21415,1.21456,1620741300
short,P,26582,1620816000,1.21374,1.21439,1.21244,26584,1620816600,1.21409,False,False,False,Supply,1620791100,1620816600,1.21389,1.21421,1620795600
short,P,26646,1620835200,1.21273,1.21468,1.2088300000000003,26647,1620835500,1.21468,True,False,False,Supply,1620816600,1620835800,1.21385,1.21425,1620821100
short,P,26646,1620835200,1.21273,1.21468,1.2088300000000003,26647,1620835500,1.21468,True,False,False,Supply,1620788700,1620875100,1.21445,1.21492,1620791700
long,P,26914,1620915600,1.20755,1.20515,1.2123499999999998,26958,1620928800,1.20742,False,False,False,Demand,1620891600,1620928800,1.20727,1.20743,1620897000
long,P,26991,1620938700,1.20647,1.2063,1.20698,26992,1620939000,1.2063,True,False,False,Demand,1620912000,1620939600,1.206,1.20639,1620932700
short,P,27099,1620971100,1.20765,1.2081,1.2065249999999996,27100,1620971400,1.20785,False,False,False,Supply,1620958800,1620971400,1.20776,1.20794,1620963000
short,P,27016,1620946200,1.20846,1.20871,1.2077100000000005,27031,1620950700,1.2077100000000005,False,True,True,Supply,1620935400,1620975900,1.20864,1.20907,1620936900
short,P,27285,1621026900,1.21388,1.21406,1.2133400000000005,27286,1621027200,1.21406,True,False,False,Supply,1621020300,1621027200,1.21394,1.21414,1621023300
long,P,27318,1621209900,1.21419,1.21323,1.2161100000000002,27319,1621210200,1.21408,False,False,False,Demand,1621027800,1621210200,1.21399,1.21413,1621033500
long,P,27318,1621209900,1.21419,1.21323,1.2161100000000002,27360,1621222500,1.21351,False,False,False,Demand,1621025400,1621222500,1.21337,1.21354,1621027500
